iteration,p0_avg_heads,p0_avg_tails,p1_avg_heads,p1_avg_tails,p0_best_response,p1_best_response,full_exploitability
3158,0.500158,0.499842,0.487496,0.512504,1,1,1.266223e-02
3159,0.500000,0.500000,0.487342,0.512658,1,1,1.265823e-02
3160,0.499842,0.500158,0.487504,0.512496,1,0,1.265422e-02
3161,0.499684,0.500316,0.487666,0.512334,1,0,1.265022e-02
3162,0.499526,0.500474,0.487828,0.512172,1,0,1.264622e-02
3163,0.499368,0.500632,0.487990,0.512010,1,0,1.264223e-02
3164,0.499210,0.500790,0.488152,0.511848,1,0,1.263823e-02
3165,0.499052,0.500948,0.488313,0.511687,1,0,1.263424e-02
3166,0.498895,0.501105,0.488475,0.511525,1,0,1.263025e-02
3167,0.498737,0.501263,0.488636,0.511364,1,0,1.262626e-02
3168,0.498580,0.501420,0.488798,0.511202,1,0,1.262228e-02
3169,0.498423,0.501577,0.488959,0.511041,1,0,1.261830e-02
3170,0.498266,0.501734,0.489120,0.510880,1,0,1.261432e-02
3171,0.498108,0.501892,0.489281,0.510719,1,0,1.261034e-02
3172,0.497951,0.502049,0.489442,0.510558,1,0,1.260637e-02
3173,0.497795,0.502205,0.489603,0.510397,1,0,1.260239e-02
3174,0.497638,0.502362,0.489764,0.510236,1,0,1.259843e-02
3175,0.497481,0.502519,0.489924,0.510076,1,0,1.259446e-02
3176,0.497325,0.502675,0.490085,0.509915,1,0,1.259049e-02
3177,0.497168,0.502832,0.490245,0.509755,1,0,1.258653e-02
3178,0.497012,0.502988,0.490406,0.509594,1,0,1.258257e-02
3179,0.496855,0.503145,0.490566,0.509434,1,0,1.257862e-02
3180,0.496699,0.503301,0.490726,0.509274,1,0,1.257466e-02
3181,0.496543,0.503457,0.490886,0.509114,1,0,1.257071e-02
3182,0.496387,0.503613,0.491046,0.508954,1,0,1.256676e-02
3183,0.496231,0.503769,0.491206,0.508794,1,0,1.256281e-02
3184,0.496075,0.503925,0.491366,0.508634,1,0,1.255887e-02
3185,0.495920,0.504080,0.491525,0.508475,1,0,1.255493e-02
3186,0.495764,0.504236,0.491685,0.508315,1,0,1.255099e-02
3187,0.495609,0.504391,0.491844,0.508156,1,0,1.254705e-02
3188,0.495453,0.504547,0.492004,0.507996,1,0,1.254312e-02
3189,0.495298,0.504702,0.492163,0.507837,1,0,1.253918e-02
3190,0.495143,0.504857,0.492322,0.507678,1,0,1.253526e-02
3191,0.494987,0.505013,0.492481,0.507519,1,0,1.253133e-02
3192,0.494832,0.505168,0.492640,0.507360,1,0,1.252740e-02
3193,0.494678,0.505322,0.492799,0.507201,1,0,1.252348e-02
3194,0.494523,0.505477,0.492958,0.507042,1,0,1.251956e-02
3195,0.494368,0.505632,0.493116,0.506884,1,0,1.251564e-02
3196,0.494213,0.505787,0.493275,0.506725,1,0,1.251173e-02
3197,0.494059,0.505941,0.493433,0.506567,1,0,1.250782e-02
3198,0.493904,0.506096,0.493592,0.506408,1,0,1.250391e-02
3199,0.493750,0.506250,0.493750,0.506250,1,0,1.250000e-02
3200,0.493596,0.506404,0.493908,0.506092,1,0,1.249609e-02
3201,0.493442,0.506558,0.494066,0.505934,1,0,1.249219e-02
3202,0.493288,0.506712,0.494224,0.505776,1,0,1.248829e-02
3203,0.493134,0.506866,0.494382,0.505618,1,0,1.248439e-02
3204,0.492980,0.507020,0.494540,0.505460,1,0,1.248050e-02
3205,0.492826,0.507174,0.494697,0.505303,1,0,1.247661e-02
3206,0.492672,0.507328,0.494855,0.505145,1,0,1.247272e-02
3207,0.492519,0.507481,0.495012,0.504988,1,0,1.246883e-02
3208,0.492365,0.507635,0.495170,0.504830,1,0,1.246494e-02
3209,0.492212,0.507788,0.495327,0.504673,1,0,1.246106e-02
3210,0.492059,0.507941,0.495484,0.504516,1,0,1.245718e-02
3211,0.491905,0.508095,0.495641,0.504359,1,0,1.245330e-02
3212,0.491752,0.508248,0.495798,0.504202,1,0,1.244942e-02
3213,0.491599,0.508401,0.495955,0.504045,1,0,1.244555e-02
3214,0.491446,0.508554,0.496112,0.503888,1,0,1.244168e-02
3215,0.491294,0.508706,0.496269,0.503731,1,0,1.243781e-02
3216,0.491141,0.508859,0.496425,0.503575,1,0,1.243394e-02
3217,0.490988,0.509012,0.496582,0.503418,1,0,1.243008e-02
3218,0.490836,0.509164,0.496738,0.503262,1,0,1.242622e-02
3219,0.490683,0.509317,0.496894,0.503106,1,0,1.242236e-02
3220,0.490531,0.509469,0.497051,0.502949,1,0,1.241850e-02
3221,0.490379,0.509621,0.497207,0.502793,1,0,1.241465e-02
3222,0.490226,0.509774,0.497363,0.502637,1,0,1.241080e-02
3223,0.490074,0.509926,0.497519,0.502481,1,0,1.240695e-02
3224,0.489922,0.510078,0.497674,0.502326,1,0,1.240310e-02
3225,0.489771,0.510229,0.497830,0.502170,1,0,1.239926e-02
3226,0.489619,0.510381,0.497986,0.502014,1,0,1.239541e-02
3227,0.489467,0.510533,0.498141,0.501859,1,0,1.239157e-02
3228,0.489316,0.510684,0.498297,0.501703,1,0,1.238774e-02
3229,0.489164,0.510836,0.498452,0.501548,1,0,1.238390e-02
3230,0.489013,0.510987,0.498607,0.501393,1,0,1.238007e-02
3231,0.488861,0.511139,0.498762,0.501238,1,0,1.237624e-02
3232,0.488710,0.511290,0.498917,0.501083,1,0,1.237241e-02
3233,0.488559,0.511441,0.499072,0.500928,1,0,1.236858e-02
3234,0.488408,0.511592,0.499227,0.500773,1,0,1.236476e-02
3235,0.488257,0.511743,0.499382,0.500618,1,0,1.236094e-02
3236,0.488106,0.511894,0.499537,0.500463,1,0,1.235712e-02
3237,0.487956,0.512044,0.499691,0.500309,1,0,1.235330e-02
3238,0.487805,0.512195,0.499846,0.500154,1,0,1.234949e-02
3239,0.487654,0.512346,0.500000,0.500000,1,0,1.234568e-02
3240,0.487812,0.512188,0.500154,0.499846,0,0,1.234187e-02
3241,0.487970,0.512030,0.500308,0.499692,0,0,1.233806e-02
3242,0.488128,0.511872,0.500463,0.499537,0,0,1.233426e-02
3243,0.488286,0.511714,0.500617,0.499383,0,0,1.233046e-02
3244,0.488444,0.511556,0.500770,0.499230,0,0,1.232666e-02
3245,0.488601,0.511399,0.500924,0.499076,0,0,1.232286e-02
3246,0.488759,0.511241,0.501078,0.498922,0,0,1.231906e-02
3247,0.488916,0.511084,0.501232,0.498768,0,0,1.231527e-02
3248,0.489074,0.510926,0.501385,0.498615,0,0,1.231148e-02
3249,0.489231,0.510769,0.501538,0.498462,0,0,1.230769e-02
3250,0.489388,0.510612,0.501692,0.498308,0,0,1.230391e-02
3251,0.489545,0.510455,0.501845,0.498155,0,0,1.230012e-02
3252,0.489702,0.510298,0.501998,0.498002,0,0,1.229634e-02
3253,0.489859,0.510141,0.502151,0.497849,0,0,1.229256e-02
3254,0.490015,0.509985,0.502304,0.497696,0,0,1.228879e-02
3255,0.490172,0.509828,0.502457,0.497543,0,0,1.228501e-02
3256,0.490329,0.509671,0.502610,0.497390,0,0,1.228124e-02
3257,0.490485,0.509515,0.502762,0.497238,0,0,1.227747e-02
3258,0.490641,0.509359,0.502915,0.497085,0,0,1.227370e-02
3259,0.490798,0.509202,0.503067,0.496933,0,0,1.226994e-02
3260,0.490954,0.509046,0.503220,0.496780,0,0,1.226618e-02
3261,0.491110,0.508890,0.503372,0.496628,0,0,1.226242e-02
3262,0.491266,0.508734,0.503524,0.496476,0,0,1.225866e-02
3263,0.491422,0.508578,0.503676,0.496324,0,0,1.225490e-02
3264,0.491577,0.508423,0.503828,0.496172,0,0,1.225115e-02
3265,0.491733,0.508267,0.503980,0.496020,0,0,1.224740e-02
3266,0.491889,0.508111,0.504132,0.495868,0,0,1.224365e-02
3267,0.492044,0.507956,0.504284,0.495716,0,0,1.223990e-02
3268,0.492199,0.507801,0.504436,0.495564,0,0,1.223616e-02
3269,0.492355,0.507645,0.504587,0.495413,0,0,1.223242e-02
3270,0.492510,0.507490,0.504739,0.495261,0,0,1.222868e-02
3271,0.492665,0.507335,0.504890,0.495110,0,0,1.222494e-02
3272,0.492820,0.507180,0.505041,0.494959,0,0,1.222120e-02
3273,0.492975,0.507025,0.505192,0.494808,0,0,1.221747e-02
3274,0.493130,0.506870,0.505344,0.494656,0,0,1.221374e-02
3275,0.493284,0.506716,0.505495,0.494505,0,0,1.221001e-02
3276,0.493439,0.506561,0.505645,0.494355,0,0,1.220629e-02
3277,0.493594,0.506406,0.505796,0.494204,0,0,1.220256e-02
3278,0.493748,0.506252,0.505947,0.494053,0,0,1.219884e-02
3279,0.493902,0.506098,0.506098,0.493902,0,0,1.219512e-02
3280,0.494057,0.505943,0.506248,0.493752,0,0,1.219141e-02
3281,0.494211,0.505789,0.506399,0.493601,0,0,1.218769e-02
3282,0.494365,0.505635,0.506549,0.493451,0,0,1.218398e-02
3283,0.494519,0.505481,0.506699,0.493301,0,0,1.218027e-02
3284,0.494673,0.505327,0.506849,0.493151,0,0,1.217656e-02
3285,0.494827,0.505173,0.506999,0.493001,0,0,1.217285e-02
3286,0.494980,0.505020,0.507149,0.492851,0,0,1.216915e-02
3287,0.495134,0.504866,0.507299,0.492701,0,0,1.216545e-02
3288,0.495287,0.504713,0.507449,0.492551,0,0,1.216175e-02
3289,0.495441,0.504559,0.507599,0.492401,0,0,1.215805e-02
3290,0.495594,0.504406,0.507748,0.492252,0,0,1.215436e-02
3291,0.495747,0.504253,0.507898,0.492102,0,0,1.215067e-02
3292,0.495900,0.504100,0.508047,0.491953,0,0,1.214698e-02
3293,0.496053,0.503947,0.508197,0.491803,0,0,1.214329e-02
3294,0.496206,0.503794,0.508346,0.491654,0,0,1.213961e-02
3295,0.496359,0.503641,0.508495,0.491505,0,0,1.213592e-02
3296,0.496512,0.503488,0.508644,0.491356,0,0,1.213224e-02
3297,0.496665,0.503335,0.508793,0.491207,0,0,1.212856e-02
3298,0.496817,0.503183,0.508942,0.491058,0,0,1.212489e-02
3299,0.496970,0.503030,0.509091,0.490909,0,0,1.212121e-02
3300,0.497122,0.502878,0.509240,0.490760,0,0,1.211754e-02
3301,0.497274,0.502726,0.509388,0.490612,0,0,1.211387e-02
3302,0.497427,0.502573,0.509537,0.490463,0,0,1.211020e-02
3303,0.497579,0.502421,0.509685,0.490315,0,0,1.210654e-02
3304,0.497731,0.502269,0.509834,0.490166,0,0,1.210287e-02
3305,0.497883,0.502117,0.509982,0.490018,0,0,1.209921e-02
3306,0.498034,0.501966,0.510130,0.489870,0,0,1.209555e-02
3307,0.498186,0.501814,0.510278,0.489722,0,0,1.209190e-02
3308,0.498338,0.501662,0.510426,0.489574,0,0,1.208824e-02
3309,0.498489,0.501511,0.510574,0.489426,0,0,1.208459e-02
3310,0.498641,0.501359,0.510722,0.489278,0,0,1.208094e-02
3311,0.498792,0.501208,0.510870,0.489130,0,0,1.207729e-02
3312,0.498944,0.501056,0.511017,0.488983,0,0,1.207365e-02
3313,0.499095,0.500905,0.511165,0.488835,0,0,1.207001e-02
3314,0.499246,0.500754,0.511312,0.488688,0,0,1.206637e-02
3315,0.499397,0.500603,0.511460,0.488540,0,0,1.206273e-02
3316,0.499548,0.500452,0.511607,0.488393,0,0,1.205909e-02
3317,0.499699,0.500301,0.511754,0.488246,0,0,1.205546e-02
3318,0.499849,0.500151,0.511901,0.488099,0,0,1.205182e-02
3319,0.500000,0.500000,0.512048,0.487952,0,0,1.204819e-02
3320,0.500151,0.499849,0.512195,0.487805,0,0,1.234568e-02
3321,0.500301,0.499699,0.512041,0.487959,0,1,1.234196e-02
3322,0.500451,0.499549,0.511887,0.488113,0,1,1.233825e-02
3323,0.500602,0.499398,0.511733,0.488267,0,1,1.233454e-02
3324,0.500752,0.499248,0.511579,0.488421,0,1,1.233083e-02
3325,0.500902,0.499098,0.511425,0.488575,0,1,1.232712e-02
3326,0.501052,0.498948,0.511271,0.488729,0,1,1.232341e-02
3327,0.501202,0.498798,0.511118,0.488882,0,1,1.231971e-02
3328,0.501352,0.498648,0.510964,0.489036,0,1,1.231601e-02
3329,0.501502,0.498498,0.510811,0.489189,0,1,1.231231e-02
3330,0.501651,0.498349,0.510657,0.489343,0,1,1.230862e-02
3331,0.501801,0.498199,0.510504,0.489496,0,1,1.230492e-02
3332,0.501950,0.498050,0.510351,0.489649,0,1,1.230123e-02
3333,0.502100,0.497900,0.510198,0.489802,0,1,1.229754e-02
3334,0.502249,0.497751,0.510045,0.489955,0,1,1.229385e-02
3335,0.502398,0.497602,0.509892,0.490108,0,1,1.229017e-02
3336,0.502547,0.497453,0.509739,0.490261,0,1,1.228648e-02
3337,0.502696,0.497304,0.509587,0.490413,0,1,1.228280e-02
3338,0.502845,0.497155,0.509434,0.490566,0,1,1.227913e-02
3339,0.502994,0.497006,0.509281,0.490719,0,1,1.227545e-02
3340,0.503143,0.496857,0.509129,0.490871,0,1,1.227177e-02
3341,0.503291,0.496709,0.508977,0.491023,0,1,1.226810e-02
3342,0.503440,0.496560,0.508824,0.491176,0,1,1.226443e-02
3343,0.503589,0.496411,0.508672,0.491328,0,1,1.226077e-02
3344,0.503737,0.496263,0.508520,0.491480,0,1,1.225710e-02
3345,0.503885,0.496115,0.508368,0.491632,0,1,1.225344e-02
3346,0.504033,0.495967,0.508216,0.491784,0,1,1.224978e-02
3347,0.504182,0.495818,0.508065,0.491935,0,1,1.224612e-02
3348,0.504330,0.495670,0.507913,0.492087,0,1,1.224246e-02
3349,0.504478,0.495522,0.507761,0.492239,0,1,1.223881e-02
3350,0.504625,0.495375,0.507610,0.492390,0,1,1.223515e-02
3351,0.504773,0.495227,0.507458,0.492542,0,1,1.223150e-02
3352,0.504921,0.495079,0.507307,0.492693,0,1,1.222786e-02
3353,0.505069,0.494931,0.507156,0.492844,0,1,1.222421e-02
3354,0.505216,0.494784,0.507004,0.492996,0,1,1.222057e-02
3355,0.505364,0.494636,0.506853,0.493147,0,1,1.221692e-02
3356,0.505511,0.494489,0.506702,0.493298,0,1,1.221329e-02
3357,0.505658,0.494342,0.506552,0.493448,0,1,1.220965e-02
3358,0.505805,0.494195,0.506401,0.493599,0,1,1.220601e-02
3359,0.505952,0.494048,0.506250,0.493750,0,1,1.220238e-02
3360,0.506099,0.493901,0.506099,0.493901,0,1,1.219875e-02
3361,0.506246,0.493754,0.505949,0.494051,0,1,1.219512e-02
3362,0.506393,0.493607,0.505798,0.494202,0,1,1.219150e-02
3363,0.506540,0.493460,0.505648,0.494352,0,1,1.218787e-02
3364,0.506686,0.493314,0.505498,0.494502,0,1,1.218425e-02
3365,0.506833,0.493167,0.505348,0.494652,0,1,1.218063e-02
3366,0.506980,0.493020,0.505198,0.494802,0,1,1.217701e-02
3367,0.507126,0.492874,0.505048,0.494952,0,1,1.217340e-02
3368,0.507272,0.492728,0.504898,0.495102,0,1,1.216978e-02
3369,0.507418,0.492582,0.504748,0.495252,0,1,1.216617e-02
3370,0.507565,0.492435,0.504598,0.495402,0,1,1.216256e-02
3371,0.507711,0.492289,0.504448,0.495552,0,1,1.215896e-02
3372,0.507857,0.492143,0.504299,0.495701,0,1,1.215535e-02
3373,0.508002,0.491998,0.504149,0.495851,0,1,1.215175e-02
3374,0.508148,0.491852,0.504000,0.496000,0,1,1.214815e-02
3375,0.508294,0.491706,0.503851,0.496149,0,1,1.214455e-02
3376,0.508439,0.491561,0.503702,0.496298,0,1,1.214095e-02
3377,0.508585,0.491415,0.503552,0.496448,0,1,1.213736e-02
3378,0.508730,0.491270,0.503403,0.496597,0,1,1.213377e-02
3379,0.508876,0.491124,0.503254,0.496746,0,1,1.213018e-02
3380,0.509021,0.490979,0.503106,0.496894,0,1,1.212659e-02
3381,0.509166,0.490834,0.502957,0.497043,0,1,1.212300e-02
3382,0.509311,0.490689,0.502808,0.497192,0,1,1.211942e-02
3383,0.509456,0.490544,0.502660,0.497340,0,1,1.211584e-02
3384,0.509601,0.490399,0.502511,0.497489,0,1,1.211226e-02
3385,0.509746,0.490254,0.502363,0.497637,0,1,1.210868e-02
3386,0.509891,0.490109,0.502214,0.497786,0,1,1.210511e-02
3387,0.510035,0.489965,0.502066,0.497934,0,1,1.210153e-02
3388,0.510180,0.489820,0.501918,0.498082,0,1,1.209796e-02
3389,0.510324,0.489676,0.501770,0.498230,0,1,1.209440e-02
3390,0.510469,0.489531,0.501622,0.498378,0,1,1.209083e-02
3391,0.510613,0.489387,0.501474,0.498526,0,1,1.208726e-02
3392,0.510757,0.489243,0.501326,0.498674,0,1,1.208370e-02
3393,0.510902,0.489098,0.501179,0.498821,0,1,1.208014e-02
3394,0.511046,0.488954,0.501031,0.498969,0,1,1.207658e-02
3395,0.511190,0.488810,0.500883,0.499117,0,1,1.207303e-02
3396,0.511334,0.488666,0.500736,0.499264,0,1,1.206947e-02
3397,0.511477,0.488523,0.500589,0.499411,0,1,1.206592e-02
3398,0.511621,0.488379,0.500441,0.499559,0,1,1.206237e-02
3399,0.511765,0.488235,0.500294,0.499706,0,1,1.205882e-02
3400,0.511908,0.488092,0.500147,0.499853,0,1,1.205528e-02
3401,0.512052,0.487948,0.500000,0.500000,0,1,1.205173e-02
3402,0.512195,0.487805,0.499853,0.500147,0,1,1.234205e-02
3403,0.512045,0.487955,0.499706,0.500294,1,1,1.233843e-02
3404,0.511894,0.488106,0.499559,0.500441,1,1,1.233480e-02
3405,0.511744,0.488256,0.499413,0.500587,1,1,1.233118e-02
3406,0.511594,0.488406,0.499266,0.500734,1,1,1.232756e-02
3407,0.511444,0.488556,0.499120,0.500880,1,1,1.232394e-02
3408,0.511294,0.488706,0.498973,0.501027,1,1,1.232033e-02
3409,0.511144,0.488856,0.498827,0.501173,1,1,1.231672e-02
3410,0.510994,0.489006,0.498681,0.501319,1,1,1.231310e-02
3411,0.510844,0.489156,0.498535,0.501465,1,1,1.230950e-02
3412,0.510694,0.489306,0.498389,0.501611,1,1,1.230589e-02
3413,0.510545,0.489455,0.498243,0.501757,1,1,1.230228e-02
3414,0.510395,0.489605,0.498097,0.501903,1,1,1.229868e-02
3415,0.510246,0.489754,0.497951,0.502049,1,1,1.229508e-02
3416,0.510097,0.489903,0.497805,0.502195,1,1,1.229148e-02
3417,0.509947,0.490053,0.497659,0.502341,1,1,1.228789e-02
3418,0.509798,0.490202,0.497514,0.502486,1,1,1.228429e-02
3419,0.509649,0.490351,0.497368,0.502632,1,1,1.228070e-02
3420,0.509500,0.490500,0.497223,0.502777,1,1,1.227711e-02
3421,0.509351,0.490649,0.497078,0.502922,1,1,1.227352e-02
3422,0.509202,0.490798,0.496933,0.503067,1,1,1.226994e-02
3423,0.509054,0.490946,0.496787,0.503213,1,1,1.226636e-02
3424,0.508905,0.491095,0.496642,0.503358,1,1,1.226277e-02
3425,0.508757,0.491243,0.496497,0.503503,1,1,1.225919e-02
3426,0.508608,0.491392,0.496352,0.503648,1,1,1.225562e-02
3427,0.508460,0.491540,0.496208,0.503792,1,1,1.225204e-02
3428,0.508311,0.491689,0.496063,0.503937,1,1,1.224847e-02
3429,0.508163,0.491837,0.495918,0.504082,1,1,1.224490e-02
3430,0.508015,0.491985,0.495774,0.504226,1,1,1.224133e-02
3431,0.507867,0.492133,0.495629,0.504371,1,1,1.223776e-02
3432,0.507719,0.492281,0.495485,0.504515,1,1,1.223420e-02
3433,0.507571,0.492429,0.495341,0.504659,1,1,1.223063e-02
3434,0.507424,0.492576,0.495197,0.504803,1,1,1.222707e-02
3435,0.507276,0.492724,0.495052,0.504948,1,1,1.222352e-02
3436,0.507128,0.492872,0.494908,0.505092,1,1,1.221996e-02
3437,0.506981,0.493019,0.494764,0.505236,1,1,1.221640e-02
3438,0.506833,0.493167,0.494621,0.505379,1,1,1.221285e-02
3439,0.506686,0.493314,0.494477,0.505523,1,1,1.220930e-02
3440,0.506539,0.493461,0.494333,0.505667,1,1,1.220575e-02
3441,0.506392,0.493608,0.494189,0.505811,1,1,1.220221e-02
3442,0.506245,0.493755,0.494046,0.505954,1,1,1.219866e-02
3443,0.506098,0.493902,0.493902,0.506098,1,1,1.219512e-02
3444,0.505951,0.494049,0.493759,0.506241,1,1,1.219158e-02
3445,0.505804,0.494196,0.493616,0.506384,1,1,1.218804e-02
3446,0.505657,0.494343,0.493473,0.506527,1,1,1.218451e-02
3447,0.505510,0.494490,0.493329,0.506671,1,1,1.218097e-02
3448,0.505364,0.494636,0.493186,0.506814,1,1,1.217744e-02
3449,0.505217,0.494783,0.493043,0.506957,1,1,1.217391e-02
3450,0.505071,0.494929,0.492901,0.507099,1,1,1.217039e-02
3451,0.504925,0.495075,0.492758,0.507242,1,1,1.216686e-02
3452,0.504778,0.495222,0.492615,0.507385,1,1,1.216334e-02
3453,0.504632,0.495368,0.492472,0.507528,1,1,1.215981e-02
3454,0.504486,0.495514,0.492330,0.507670,1,1,1.215630e-02
3455,0.504340,0.495660,0.492188,0.507812,1,1,1.215278e-02
3456,0.504194,0.495806,0.492045,0.507955,1,1,1.214926e-02
3457,0.504049,0.495951,0.491903,0.508097,1,1,1.214575e-02
3458,0.503903,0.496097,0.491761,0.508239,1,1,1.214224e-02
3459,0.503757,0.496243,0.491618,0.508382,1,1,1.213873e-02
3460,0.503612,0.496388,0.491476,0.508524,1,1,1.213522e-02
3461,0.503466,0.496534,0.491334,0.508666,1,1,1.213172e-02
3462,0.503321,0.496679,0.491193,0.508807,1,1,1.212821e-02
3463,0.503176,0.496824,0.491051,0.508949,1,1,1.212471e-02
3464,0.503030,0.496970,0.490909,0.509091,1,1,1.212121e-02
3465,0.502885,0.497115,0.490767,0.509233,1,1,1.211771e-02
3466,0.502740,0.497260,0.490626,0.509374,1,1,1.211422e-02
3467,0.502595,0.497405,0.490484,0.509516,1,1,1.211073e-02
3468,0.502450,0.497550,0.490343,0.509657,1,1,1.210724e-02
3469,0.502305,0.497695,0.490202,0.509798,1,1,1.210375e-02
3470,0.502161,0.497839,0.490061,0.509939,1,1,1.210026e-02
3471,0.502016,0.497984,0.489919,0.510081,1,1,1.209677e-02
3472,0.501872,0.498128,0.489778,0.510222,1,1,1.209329e-02
3473,0.501727,0.498273,0.489637,0.510363,1,1,1.208981e-02
3474,0.501583,0.498417,0.489496,0.510504,1,1,1.208633e-02
3475,0.501438,0.498562,0.489356,0.510644,1,1,1.208285e-02
3476,0.501294,0.498706,0.489215,0.510785,1,1,1.207938e-02
3477,0.501150,0.498850,0.489074,0.510926,1,1,1.207591e-02
3478,0.501006,0.498994,0.488934,0.511066,1,1,1.207243e-02
3479,0.500862,0.499138,0.488793,0.511207,1,1,1.206897e-02
3480,0.500718,0.499282,0.488653,0.511347,1,1,1.206550e-02
3481,0.500574,0.499426,0.488512,0.511488,1,1,1.206203e-02
3482,0.500431,0.499569,0.488372,0.511628,1,1,1.205857e-02
3483,0.500287,0.499713,0.488232,0.511768,1,1,1.205511e-02
3484,0.500143,0.499857,0.488092,0.511908,1,1,1.205165e-02
3485,0.500000,0.500000,0.487952,0.512048,1,1,1.204819e-02
3486,0.499857,0.500143,0.488099,0.511901,1,0,1.204474e-02
3487,0.499713,0.500287,0.488245,0.511755,1,0,1.204128e-02
3488,0.499570,0.500430,0.488392,0.511608,1,0,1.203783e-02
3489,0.499427,0.500573,0.488539,0.511461,1,0,1.203438e-02
3490,0.499284,0.500716,0.488685,0.511315,1,0,1.203094e-02
3491,0.499141,0.500859,0.488832,0.511168,1,0,1.202749e-02
3492,0.498998,0.501002,0.488978,0.511022,1,0,1.202405e-02
3493,0.498855,0.501145,0.489124,0.510876,1,0,1.202061e-02
3494,0.498712,0.501288,0.489270,0.510730,1,0,1.201717e-02
3495,0.498570,0.501430,0.489416,0.510584,1,0,1.201373e-02
3496,0.498427,0.501573,0.489562,0.510438,1,0,1.201029e-02
3497,0.498285,0.501715,0.489708,0.510292,1,0,1.200686e-02
3498,0.498142,0.501858,0.489854,0.510146,1,0,1.200343e-02
3499,0.498000,0.502000,0.490000,0.510000,1,0,1.200000e-02
3500,0.497858,0.502142,0.490146,0.509854,1,0,1.199657e-02
3501,0.497716,0.502284,0.490291,0.509709,1,0,1.199315e-02
3502,0.497574,0.502426,0.490437,0.509563,1,0,1.198972e-02
3503,0.497432,0.502568,0.490582,0.509418,1,0,1.198630e-02
3504,0.497290,0.502710,0.490728,0.509272,1,0,1.198288e-02
3505,0.497148,0.502852,0.490873,0.509127,1,0,1.197946e-02
3506,0.497006,0.502994,0.491018,0.508982,1,0,1.197605e-02
3507,0.496864,0.503136,0.491163,0.508837,1,0,1.197263e-02
3508,0.496723,0.503277,0.491308,0.508692,1,0,1.196922e-02
3509,0.496581,0.503419,0.491453,0.508547,1,0,1.196581e-02
3510,0.496440,0.503560,0.491598,0.508402,1,0,1.196240e-02
3511,0.496298,0.503702,0.491743,0.508257,1,0,1.195900e-02
3512,0.496157,0.503843,0.491887,0.508113,1,0,1.195559e-02
3513,0.496016,0.503984,0.492032,0.507968,1,0,1.195219e-02
3514,0.495875,0.504125,0.492176,0.507824,1,0,1.194879e-02
3515,0.495734,0.504266,0.492321,0.507679,1,0,1.194539e-02
3516,0.495593,0.504407,0.492465,0.507535,1,0,1.194200e-02
3517,0.495452,0.504548,0.492609,0.507391,1,0,1.193860e-02
3518,0.495311,0.504689,0.492754,0.507246,1,0,1.193521e-02
3519,0.495170,0.504830,0.492898,0.507102,1,0,1.193182e-02
3520,0.495030,0.504970,0.493042,0.506958,1,0,1.192843e-02
3521,0.494889,0.505111,0.493186,0.506814,1,0,1.192504e-02
3522,0.494749,0.505251,0.493330,0.506670,1,0,1.192166e-02
3523,0.494608,0.505392,0.493473,0.506527,1,0,1.191827e-02
3524,0.494468,0.505532,0.493617,0.506383,1,0,1.191489e-02
3525,0.494328,0.505672,0.493761,0.506239,1,0,1.191151e-02
3526,0.494188,0.505812,0.493904,0.506096,1,0,1.190814e-02
3527,0.494048,0.505952,0.494048,0.505952,1,0,1.190476e-02
3528,0.493908,0.506092,0.494191,0.505809,1,0,1.190139e-02
3529,0.493768,0.506232,0.494334,0.505666,1,0,1.189802e-02
3530,0.493628,0.506372,0.494477,0.505523,1,0,1.189465e-02
3531,0.493488,0.506512,0.494621,0.505379,1,0,1.189128e-02
3532,0.493348,0.506652,0.494764,0.505236,1,0,1.188791e-02
3533,0.493209,0.506791,0.494907,0.505093,1,0,1.188455e-02
3534,0.493069,0.506931,0.495050,0.504950,1,0,1.188119e-02
3535,0.492930,0.507070,0.495192,0.504808,1,0,1.187783e-02
