step,p0_heads,p1_heads
12998,0.683249,0.428343
12999,0.701406,0.403465
13000,0.716360,0.382697
13001,0.665539,0.346969
13002,0.619031,0.317882
13003,0.570739,0.360087
13004,0.528564,0.397778
13005,0.492367,0.430818
13006,0.449479,0.386338
13007,0.413580,0.349937
13008,0.384058,0.388788
13009,0.426338,0.371353
13010,0.400950,0.405030
13011,0.365334,0.362632
13012,0.415498,0.419003
13013,0.386529,0.455278
13014,0.362512,0.486506
13015,0.412984,0.536818
13016,0.455170,0.504710
13017,0.417330,0.456463
13018,0.461866,0.504003
13019,0.425787,0.537827
13020,0.469200,0.577767
13021,0.511447,0.537759
13022,0.548633,0.577710
13023,0.579835,0.610907
13024,0.532455,0.637926
13025,0.566288,0.664510
13026,0.601208,0.618451
13027,0.630116,0.577513
13028,0.583363,0.527605
13029,0.611306,0.566034
13030,0.562567,0.597234
13031,0.594006,0.628511
13032,0.620146,0.654286
13033,0.641837,0.675511
13034,0.589656,0.698938
13035,0.548805,0.653603
13036,0.587623,0.602503
13037,0.619801,0.557186
13038,0.575195,0.513377
13039,0.536261,0.475950
13040,0.489406,0.519091
13041,0.524503,0.554327
13042,0.565613,0.509666
13043,0.594687,0.546390
13044,0.618896,0.577229
13045,0.580754,0.539463
13046,0.601600,0.565790
13047,0.640374,0.513805
13048,0.671971,0.469337
13049,0.630933,0.437073
13050,0.594466,0.410050
13051,0.612014,0.446433
13052,0.580564,0.423312
13053,0.521841,0.477720
13054,0.471381,0.524439
13055,0.503420,0.555816
13056,0.530641,0.582151
13057,0.553643,0.604178
13058,0.599723,0.549960
13059,0.565836,0.514863
13060,0.609776,0.467654
13061,0.628351,0.502438
13062,0.663608,0.457148
13063,0.692224,0.419173
13064,0.640492,0.463551
13065,0.593734,0.501761
13066,0.620313,0.469003
13067,0.650789,0.516080
13068,0.675769,0.555904
13069,0.696171,0.515180
13070,0.651181,0.547574
13071,0.610657,0.574806
13072,0.629623,0.540472
13073,0.645438,0.510969
13074,0.658637,0.485824
13075,0.600292,0.434700
13076,0.564303,0.465609
13077,0.606545,0.519167
13078,0.627112,0.489756
13079,0.644243,0.464805
13080,0.608705,0.491292
13081,0.623576,0.470070
13082,0.564195,0.418336
13083,0.532215,0.448213
13084,0.554649,0.430413
13085,0.601012,0.489601
13086,0.546503,0.440744
13087,0.586189,0.491161
13088,0.619083,0.534198
13089,0.575047,0.567079
13090,0.528173,0.520724
13091,0.562570,0.482370
13092,0.517385,0.442876
13093,0.478478,0.483854
13094,0.445593,0.518879
13095,0.417999,0.548518
13096,0.394934,0.573452
13097,0.358623,0.520494
13098,0.328967,0.475067
13099,0.378918,0.517423
13100,0.423546,0.553253
13101,0.462519,0.583294
13102,0.421679,0.618161
13103,0.460902,0.642416
13104,0.420330,0.670288
13105,0.466747,0.621986
13106,0.432121,0.646357
13107,0.471724,0.604269
13108,0.431130,0.552952
13109,0.470868,0.514944
13110,0.430414,0.470214
13111,0.396723,0.432538
13112,0.368621,0.474799
13113,0.345408,0.511031
13114,0.387599,0.478574
13115,0.439450,0.525936
13116,0.484637,0.565863
13117,0.523262,0.525472
13118,0.561622,0.565474
13119,0.519777,0.521656
13120,0.483965,0.484120
13121,0.528476,0.443660
13122,0.486369,0.486501
13123,0.524211,0.452054
13124,0.488413,0.488525
13125,0.445810,0.444872
13126,0.484208,0.416047
13127,0.453888,0.453088
13128,0.486576,0.428452
13129,0.439760,0.386993
13130,0.414437,0.424091
13131,0.466639,0.477272
13132,0.501549,0.448137
13133,0.546466,0.498039
13134,0.509894,0.530718
13135,0.478708,0.558301
13136,0.508410,0.526120
13137,0.481899,0.549619
13138,0.507149,0.522207
13139,0.453751,0.467361
13140,0.409138,0.421304
13141,0.372331,0.383172
13142,0.351512,0.422875
13143,0.403948,0.473852
13144,0.377731,0.508915
13145,0.355990,0.538664
13146,0.337961,0.563744
13147,0.309194,0.510639
13148,0.294935,0.540121
13149,0.272236,0.490340
13150,0.260995,0.522934
13151,0.251679,0.550497
13152,0.303388,0.593398
13153,0.286687,0.615923
13154,0.272933,0.634690
13155,0.323482,0.668506
13156,0.370019,0.695959
13157,0.348158,0.644791
13158,0.388810,0.669054
13159,0.353495,0.691425
13160,0.324668,0.709764
13161,0.367773,0.728252
13162,0.349204,0.681376
13163,0.386863,0.698024
13164,0.419994,0.711779
13165,0.403371,0.670891
13166,0.431833,0.683182
13167,0.456392,0.693432
13168,0.441958,0.657724
13169,0.504296,0.597193
13170,0.450602,0.635339
13171,0.479674,0.653558
13172,0.429966,0.683935
13173,0.482721,0.631698
13174,0.453082,0.588102
13175,0.428139,0.549897
13176,0.481138,0.500677
13177,0.438801,0.542451
13178,0.477267,0.575005
13179,0.510195,0.602184
13180,0.538126,0.624808
13181,0.487006,0.657549
13182,0.443725,0.684259
13183,0.407570,0.706051
13184,0.452110,0.658676
13185,0.495521,0.683813
13186,0.534115,0.638350
13187,0.570715,0.667198
13188,0.602567,0.623344
13189,0.632290,0.654926
13190,0.656798,0.680747
13191,0.613191,0.632893
13192,0.634529,0.655573
13193,0.666331,0.605338
13194,0.683292,0.632805
13195,0.708454,0.584993
13196,0.657822,0.613638
13197,0.611758,0.565633
13198,0.635425,0.597061
13199,0.595440,0.555877
13200,0.560403,0.520233
13201,0.507131,0.564397
13202,0.461674,0.601177
13203,0.506061,0.554822
13204,0.468896,0.512201
13205,0.512228,0.471817
13206,0.474122,0.435731
13207,0.510394,0.476037
13208,0.477998,0.445287
13209,0.434220,0.493759
13210,0.397772,0.535088
13211,0.367643,0.569865
13212,0.413190,0.603362
13213,0.453145,0.631105
13214,0.426004,0.588210
13215,0.477055,0.539025
13216,0.436975,0.575197
13217,0.406593,0.531895
13218,0.381310,0.494680
13219,0.431918,0.452293
13220,0.476128,0.416776
13221,0.516762,0.460348
13222,0.551149,0.497895
13223,0.514249,0.466276
13224,0.543519,0.498210
13225,0.568172,0.525376
13226,0.588870,0.548355
13227,0.606222,0.567731
13228,0.646891,0.509845
13229,0.611412,0.482934
13230,0.553443,0.534989
13231,0.521303,0.504347
13232,0.470634,0.553053
13233,0.427996,0.593703
13234,0.392552,0.627295
13235,0.438679,0.579909
13236,0.482230,0.611567
13237,0.522598,0.566032
13238,0.559604,0.600054
13239,0.593121,0.555940
13240,0.620957,0.517707
13241,0.644015,0.485027
13242,0.593190,0.440343
13243,0.623377,0.487272
13244,0.579469,0.449224
13245,0.532036,0.491562
13246,0.491223,0.527668
13247,0.456603,0.558147
13248,0.501974,0.597286
13249,0.537946,0.557399
13250,0.576082,0.596665
13251,0.607818,0.629114
13252,0.564809,0.582453
13253,0.601058,0.537220
13254,0.627521,0.572734
13255,0.656649,0.528792
13256,0.677730,0.565677
13257,0.634399,0.524481
13258,0.595740,0.489178
13259,0.561897,0.459241
13260,0.532657,0.434015
13261,0.477898,0.486937
13262,0.452938,0.457349
13263,0.506475,0.414735
13264,0.534822,0.452193
13265,0.505504,0.427328
13266,0.555309,0.386264
13267,0.579011,0.423656
13268,0.547066,0.402854
13269,0.519594,0.385440
13270,0.465181,0.443119
13271,0.493818,0.475883
13272,0.518199,0.503908
13273,0.569296,0.452886
13274,0.515471,0.503322
13275,0.559007,0.459920
13276,0.513151,0.502824
13277,0.475411,0.464426
13278,0.511179,0.502400
13279,0.553872,0.459817
13280,0.515543,0.427554
13281,0.545841,0.465824
13282,0.513213,0.438300
13283,0.485379,0.415194
13284,0.536644,0.374993
13285,0.562244,0.412431
13286,0.604635,0.372728
13287,0.639495,0.340257
13288,0.598514,0.322468
13289,0.562538,0.307739
13290,0.604877,0.282705
13291,0.553234,0.334233
13292,0.515484,0.313584
13293,0.557971,0.291990
13294,0.519555,0.275697
13295,0.561386,0.258673
13296,0.596292,0.244752
13297,0.552754,0.232376
13298,0.589113,0.221356
13299,0.546496,0.211534
13300,0.509702,0.203439
13301,0.478329,0.196742
13302,0.433642,0.241888
13303,0.396460,0.285449
13304,0.365753,0.325954
13305,0.341369,0.296473
13306,0.321276,0.272670
13307,0.304699,0.253404
13308,0.346213,0.302811
13309,0.383474,0.348793
13310,0.345684,0.399186
13311,0.400447,0.370355
13312,0.367640,0.413982
13313,0.410889,0.462299
13314,0.448795,0.503970
13315,0.481508,0.539370
13316,0.531282,0.494611
13317,0.558999,0.531454
13318,0.600248,0.487850
13319,0.562296,0.451920
13320,0.529435,0.421754
13321,0.501289,0.396555
13322,0.525028,0.433339
13323,0.501096,0.411719
13324,0.446497,0.467000
13325,0.500931,0.424743
13326,0.547234,0.389645
13327,0.585990,0.360671
13328,0.540182,0.405769
13329,0.498825,0.373049
13330,0.459319,0.416737
13331,0.499001,0.391435
13332,0.532761,0.370372
13333,0.499151,0.407311
13334,0.527858,0.389116
13335,0.477328,0.350048
13336,0.434699,0.318330
13337,0.406817,0.358313
13338,0.444406,0.343612
13339,0.420537,0.378648
13340,0.474211,0.437786
13341,0.432298,0.396278
13342,0.478074,0.447042
13343,0.517091,0.416898
13344,0.481360,0.454939
13345,0.439826,0.413584
13346,0.410135,0.452063
13347,0.376228,0.411194
13348,0.348317,0.377371
13349,0.394324,0.353160
13350,0.369939,0.395174
13351,0.349716,0.432175
13352,0.332938,0.464249
13353,0.387373,0.516984
13354,0.364173,0.544442
13355,0.344934,0.567577
13356,0.383740,0.537803
13357,0.417955,0.512274
13358,0.375188,0.457299
13359,0.340281,0.411323
13360,0.393286,0.463679
13361,0.362914,0.424403
13362,0.338835,0.465049
13363,0.387370,0.510245
13364,0.358981,0.545120
13365,0.335596,0.574433
13366,0.379230,0.538381
13367,0.417953,0.507402
13368,0.396781,0.532642
13369,0.379080,0.553970
13370,0.364281,0.571946
13371,0.422944,0.618742
13372,0.456782,0.586489
13373,0.434357,0.601467
13374,0.463239,0.573721
13375,0.413857,0.512459
13376,0.395270,0.534874
13377,0.452442,0.584766
13378,0.502109,0.625888
13379,0.544332,0.659492
13380,0.579750,0.686860
13381,0.609238,0.709151
13382,0.639567,0.664001
13383,0.663179,0.690531
13384,0.619509,0.640837
13385,0.640116,0.664233
13386,0.671360,0.615371
13387,0.619986,0.641040
13388,0.645281,0.668067
13389,0.666168,0.690208
13390,0.624480,0.644405
13391,0.642738,0.663946
13392,0.606427,0.623717
13393,0.622266,0.640788
13394,0.563655,0.674707
13395,0.512327,0.702180
13396,0.554189,0.650246
13397,0.584657,0.672205
13398,0.610065,0.690300
13399,0.559073,0.713092
13400,0.588736,0.727365
13401,0.613461,0.739141
13402,0.562067,0.756595
13403,0.591235,0.765897
13404,0.552832,0.723919
13405,0.593562,0.669847
13406,0.617819,0.687718
13407,0.637991,0.702484
13408,0.600670,0.661739
13409,0.639598,0.605941
13410,0.671323,0.556169
13411,0.687311,0.587024
13412,0.700560,0.612732
13413,0.646342,0.645410
13414,0.597023,0.672170
13415,0.625894,0.691914
13416,0.649757,0.708166
13417,0.607650,0.665460
13418,0.641986,0.611475
13419,0.591900,0.642117
13420,0.621612,0.595197
13421,0.578362,0.621726
13422,0.530447,0.572378
13423,0.566760,0.604045
13424,0.597088,0.630303
13425,0.622305,0.652038
13426,0.643237,0.670032
13427,0.590498,0.697160
13428,0.622700,0.646132
13429,0.577158,0.670122
13430,0.604887,0.625221
13431,0.637482,0.655735
13432,0.659707,0.612311
13433,0.685633,0.645158
13434,0.703223,0.602883
13435,0.723685,0.637426
13436,0.737553,0.596023
13437,0.748982,0.559695
13438,0.764641,0.601873
13439,0.773680,0.564791
13440,0.781168,0.532672
13441,0.732878,0.480393
13442,0.686874,0.436247
13443,0.702218,0.483332
13444,0.714914,0.523622
13445,0.725446,0.557648
13446,0.685996,0.520083
13447,0.695486,0.549062
13448,0.723971,0.498977
13449,0.746844,0.456383
13450,0.765273,0.420648
13451,0.780190,0.390899
13452,0.738656,0.360753
13453,0.684981,0.405795
13454,0.701376,0.453563
13455,0.723171,0.420565
13456,0.679326,0.387380
13457,0.705274,0.360686
13458,0.654318,0.403816
13459,0.608655,0.369535
13460,0.568248,0.341382
13461,0.592766,0.388391
13462,0.558112,0.363878
13463,0.601778,0.334931
13464,0.549457,0.383484
13465,0.512734,0.355425
13466,0.467223,0.401865
13467,0.428934,0.442812
13468,0.397026,0.478263
13469,0.370566,0.508583
13470,0.412124,0.481520
13471,0.375949,0.432707
13472,0.416871,0.410267
13473,0.379857,0.370472
13474,0.429158,0.423498
13475,0.470875,0.396533
13476,0.439672,0.434831
13477,0.487633,0.485768
13478,0.523453,0.454500
13479,0.478946,0.413770
13480,0.519939,0.461295
13481,0.554595,0.502288
13482,0.583654,0.537130
13483,0.534581,0.576343
13484,0.571291,0.531577
13485,0.601905,0.493092
13486,0.554966,0.452024
13487,0.512847,0.491844
13488,0.471940,0.450973
13489,0.437442,0.416724
13490,0.408574,0.388218
13491,0.374299,0.436447
13492,0.346111,0.478448
13493,0.391697,0.520675
13494,0.432026,0.556360
13495,0.481469,0.512125
13496,0.442123,0.547962
13497,0.409221,0.578053
13498,0.454718,0.613862
13499,0.419725,0.638201
13500,0.463855,0.666865
13501,0.506171,0.622821
13502,0.544108,0.654282
13503,0.575974,0.680014
13504,0.610724,0.634685
13505,0.564717,0.654926
13506,0.598400,0.683416
13507,0.627447,0.640826
13508,0.580636,0.587608
13509,0.608994,0.620603
13510,0.640279,0.576746
13511,0.593058,0.603075
13512,0.624024,0.637150
13513,0.649581,0.665083
13514,0.674951,0.620246
13515,0.695216,0.651234
13516,0.715259,0.607845
13517,0.668862,0.557445
13518,0.618434,0.587697
13519,0.644692,0.621561
13520,0.601200,0.574756
13521,0.623967,0.603902
13522,0.586350,0.563675
13523,0.625979,0.514618
13524,0.644870,0.547488
13525,0.676505,0.500690
13526,0.624122,0.540399
13527,0.651830,0.500586
13528,0.605660,0.459503
13529,0.564836,0.424988
13530,0.602949,0.392219
13531,0.634408,0.365098
13532,0.590147,0.337983
13533,0.542026,0.383804
13534,0.502472,0.353337
13535,0.535745,0.400731
13536,0.502101,0.374317
13537,0.473477,0.352432
13538,0.449275,0.334300
13539,0.428887,0.319262
13540,0.383893,0.373957
13541,0.417821,0.414938
13542,0.400808,0.392221
13543,0.386530,0.373268
13544,0.374545,0.357456
13545,0.333448,0.414743
13546,0.323912,0.392059
13547,0.291370,0.445517
13548,0.327682,0.481792
13549,0.294392,0.528474
13550,0.330419,0.559236
13551,0.296586,0.597947
13552,0.332404,0.623012
13553,0.393155,0.572480
13554,0.427335,0.601844
13555,0.482767,0.553829
13556,0.530275,0.512174
13557,0.485351,0.545804
13558,0.525743,0.510349
13559,0.487547,0.538964
13560,0.447099,0.488434
13561,0.415239,0.520401
13562,0.382125,0.472624
13563,0.356406,0.506952
13564,0.404949,0.551523
13565,0.447768,0.588797
13566,0.484810,0.619714
13567,0.530403,0.574020
13568,0.568791,0.534127
13569,0.599528,0.574297
13570,0.630737,0.534366
13571,0.586007,0.488625
13572,0.538691,0.524675
13573,0.572370,0.564960
13574,0.600491,0.598562
13575,0.561634,0.555303
13576,0.527981,0.517835
13577,0.573623,0.472229
13578,0.611486,0.433796
13579,0.642663,0.401725
13580,0.595206,0.443635
13581,0.625821,0.490366
13582,0.651968,0.455408
13583,0.673502,0.426023
13584,0.691252,0.401441
13585,0.640055,0.365080
13586,0.663690,0.345349
13587,0.683161,0.328984
13588,0.699224,0.315391
13589,0.721735,0.370995
13590,0.734401,0.350253
13591,0.683834,0.321092
13592,0.703219,0.304653
13593,0.722266,0.356578
13594,0.675523,0.331490
13595,0.632785,0.310887
13596,0.580124,0.359779
13597,0.540550,0.334118
13598,0.506484,0.313046
13599,0.552262,0.291900
13600,0.590518,0.274603
13601,0.549576,0.258602
13602,0.588285,0.244958
13603,0.620369,0.233750
13604,0.646848,0.224507
13605,0.602872,0.267143
13606,0.625845,0.258524
13607,0.587789,0.297801
13608,0.534263,0.270653
13609,0.500402,0.308999
13610,0.454297,0.279636
13611,0.415685,0.256066
13612,0.387977,0.295519
13613,0.428142,0.287708
13614,0.478151,0.345545
13615,0.446267,0.384484
13616,0.481425,0.367518
13617,0.454278,0.401318
13618,0.484209,0.386643
13619,0.435118,0.345251
13620,0.467759,0.333537
13621,0.495734,0.323739
13622,0.472585,0.357003
13623,0.496374,0.348385
13624,0.441881,0.309996
13625,0.396588,0.279282
13626,0.430958,0.272869
13627,0.387590,0.248650
13628,0.352051,0.229228
13629,0.323063,0.213577
13630,0.306076,0.253374
13631,0.292037,0.290838
13632,0.269778,0.263017
13633,0.320237,0.319163
13634,0.366775,0.371496
13635,0.338394,0.414844
13636,0.383153,0.463332
13637,0.422857,0.505138
13638,0.384452,0.543665
13639,0.362531,0.501619
13640,0.344333,0.465838
13641,0.398493,0.426904
13642,0.374188,0.397395
13643,0.342993,0.445248
13644,0.385724,0.486533
13645,0.365288,0.453409
13646,0.348287,0.425563
13647,0.403825,0.387254
13648,0.369913,0.436598
13649,0.342050,0.479592
13650,0.387575,0.520804
13651,0.356552,0.557390
13652,0.334280,0.513943
13653,0.377117,0.548841
13654,0.344617,0.585992
13655,0.386365,0.614576
13656,0.423243,0.638275
13657,0.382417,0.667434
13658,0.419785,0.686262
13659,0.473174,0.635501
13660,0.519092,0.589790
13661,0.551987,0.622277
13662,0.590237,0.578088
13663,0.549277,0.531045
13664,0.513905,0.490585
13665,0.483714,0.456271
13666,0.532991,0.417751
13667,0.560849,0.458802
13668,0.510047,0.504447
13669,0.476996,0.468367
13670,0.508541,0.503780
13671,0.460452,0.547928
13672,0.432672,0.510726
13673,0.483374,0.465917
13674,0.526783,0.428230
13675,0.485866,0.471017
13676,0.526034,0.513568
13677,0.562652,0.474791
13678,0.595945,0.516782
13679,0.553332,0.478568
13680,0.581834,0.514267
13681,0.605646,0.544511
13682,0.641243,0.495434
13683,0.590175,0.537862
13684,0.620965,0.496119
13685,0.647938,0.535515
13686,0.603388,0.496701
13687,0.564088,0.463722
13688,0.514161,0.510570
13689,0.546296,0.543995
13690,0.573321,0.572110
13691,0.595959,0.595654
13692,0.634391,0.542342
13693,0.652570,0.570724
13694,0.598141,0.609286
13695,0.549831,0.641042
13696,0.582224,0.663217
13697,0.609223,0.681521
13698,0.641556,0.629813
13699,0.668075,0.583330
13700,0.622284,0.537853
13701,0.581528,0.498664
13702,0.545964,0.465348
13703,0.569471,0.498865
13704,0.539100,0.470533
13705,0.484440,0.521374
13706,0.438218,0.564285
13707,0.399725,0.600042
13708,0.440017,0.627098
13709,0.488597,0.578547
13710,0.523750,0.609278
13711,0.564937,0.562824
13712,0.520191,0.593303
13713,0.555283,0.553478
13714,0.591142,0.592973
13715,0.620893,0.625643
13716,0.574270,0.650179
13717,0.603325,0.607433
13718,0.635156,0.641237
13719,0.661324,0.668921
13720,0.683789,0.624218
13721,0.635983,0.573907
13722,0.663001,0.532795
